Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Czech Republic,CZE,GDP per capita (current US$),NY.GDP.PCAP.CD,6029.03819275358,6637.04165713981,8060.86870292424,9818.56849307488,11749.8526643577,13430.6698955613,15261.7975911138,18466.5479299216,22804.5776774507,19861.6974295256,19960.0684872157,21871.2660754128,19870.8012123403,20133.1691431353,19890.9199056648,17829.6983223668,18575.2320271915,20636.199952435,23419.7356136502,23490.3984633494,22762.1971366777
Denmark,DNK,GDP per capita (current US$),NY.GDP.PCAP.CD,30743.5476816354,30751.654348268,33228.6935448819,40458.7773986609,46511.5983324305,48799.8256011275,52026.9995142723,58487.0549677696,64322.0635020842,58163.2768762815,58041.3984363385,61753.647131977,58507.5080517852,61191.1937042028,62548.9847332908,53254.8563700916,54663.9983719195,57610.0981801135,61598.5367043936,60213.0921454746,60908.8351349442
Djibouti,DJI,GDP per capita (current US$),NY.GDP.PCAP.CD,768.183570343678,780.903961316367,791.384180673324,818.868785719334,863.236087368575,904.736679476444,967.679583807819,1052.71911700699,1223.85236343692,1267.31739354562,1343.27512498519,1451.54808090617,1559.24065068226,2312.7209484209,2464.29767829707,2658.96420673435,2802.18197126373,2914.37459548042,3141.87938930772,3414.93539272302,3425.50345047077
Dominica,DMA,GDP per capita (current US$),NY.GDP.PCAP.CD,4787.80144106777,4883.00302426696,4770.85189427687,4897.30836653892,5216.87243383011,5160.88914077013,5518.42319991872,5951.86341333777,6468.94476681711,6903.14580614942,6967.36495514661,7065.46037237599,6849.45593336945,7016.380071478,7317.48614321654,7597.28889409255,8080.96862341186,7274.517730717,7693.77145274166,8001.99709513435,6526.79321540707
Dominican Republic,DOM,GDP per capita (current US$),NY.GDP.PCAP.CD,2869.17813861021,2977.43451003068,3110.32544702737,2418.35042158878,2487.32906105687,3932.78440650852,4109.03359145391,4707.79505245725,5087.98321278434,5039.40312212985,5555.39201393816,5913.42664885493,6110.36657603383,6238.13236658362,6608.82550130065,6921.52059432776,7280.88361041225,7609.35327534023,8050.64407623416,8282.11713050921,7268.1969096591
Ecuador,ECU,GDP per capita (current US$),NY.GDP.PCAP.CD,1445.27932442901,1894.61619585804,2172.1018772447,2425.85184175715,2691.27768473838,3002.13860439139,3328.88415626323,3567.83718649963,4249.01896979445,4231.61923466057,4633.59128443099,5200.55510783504,5682.04610814497,6056.33121253813,6377.09392877257,6124.49088707134,6060.09296156791,6213.50312736888,6295.93466163992,6222.52465327248,5600.38961495341
"Egypt, Arab Rep.",EGY,GDP per capita (current US$),NY.GDP.PCAP.CD,1450.47624243298,1378.20338333845,1191.10323854218,1102.46819936156,1062.15809193398,1186.39331322717,1397.43669004643,1667.3179980551,2044.52780415176,2331.26884011057,2645.96875877924,2791.81076592794,3229.6856303038,3262.65758647104,3379.55798627058,3562.93265798423,3519.8732398108,2444.29038718448,2537.12518504712,3019.09228346646,3547.87084813809
El Salvador,SLV,GDP per capita (current US$),NY.GDP.PCAP.CD,2001.54004887966,2072.3015906358,2124.10181983345,2209.4972451963,2278.4303299528,2428.56911061307,2631.82214677612,2786.15792171718,2933.3942401921,2858.48334388385,2983.2288061357,3266.01258790059,3428.40933246681,3509.52813211969,3589.04129608885,3705.57970353453,3805.99568574434,3910.25596873198,4052.62477533742,4167.73093878563,3798.63652082321
Equatorial Guinea,GNQ,GDP per capita (current US$),NY.GDP.PCAP.CD,1725.55758427978,2313.16593689273,2744.19148324865,3618.54447564811,6152.13123760173,10963.4063784924,12857.3688248227,15908.4111920336,22942.6101005186,16668.1216976014,17288.84259775,21641.6938980227,21711.1515946043,20390.737273789,19394.0806626191,11283.3980543871,9250.31649333951,9667.8578009346,10005.6167917268,8419.9333361253,7143.23870497146
Eritrea,ERI,GDP per capita (current US$),NY.GDP.PCAP.CD,308.134186808579,316.823953429739,293.955672417246,334.585571541238,407.769076960812,388.595947483174,415.036030549833,439.8321033782,450.632398910533,595.109987185412,501.355316997143,642.508258796603,..,..,..,..,..,..,..,..,..
Estonia,EST,GDP per capita (current US$),NY.GDP.PCAP.CD,4075.97063851071,4509.17820203617,5344.8779350231,7206.16656248758,8912.99219516932,10406.396692326,12631.5680518102,16741.9392266596,18227.1195304476,14794.9711049549,14784.3846616318,17624.0445588254,17534.421349913,19174.1003261509,20367.103161316,17522.230186252,18437.2528207173,20407.9273809157,23159.3924948461,23717.7994512337,23312.2763272181
Eswatini,SWZ,GDP per capita (current US$),NY.GDP.PCAP.CD,1728.71049762741,1521.76912115585,1405.448752178,2148.63253981732,2699.13077186575,3083.83820178977,3176.69113970673,3327.44506589274,3137.38715075429,3385.85893520002,4168.48951837194,4496.61296226253,4527.68157283177,4230.32848638572,4038.55354029316,3679.81979771244,3425.52875915589,3914.42183869146,4105.89721234628,3894.66963029858,3415.45944624473
Ethiopia,ETH,GDP per capita (current US$),NY.GDP.PCAP.CD,124.460790874921,120.765783730897,111.927225125,119.49039595567,136.466250038215,162.43272862793,194.687432935553,244.286052292978,326.436822761984,380.569003212934,341.554122699663,354.4795719088,467.07787183328,499.531530164228,566.92640288853,640.541923075422,717.124869806118,768.523015429372,771.524866349431,855.760885186903,936.340461064749
Faroe Islands,FRO,GDP per capita (current US$),NY.GDP.PCAP.CD,22651.8619846698,24418.7032800532,26731.6585680004,31493.3191469308,35467.1754699443,36198.5437743045,41521.6750574783,47885.6988786829,50863.9537894054,47441.9159808872,48541.4011938484,52092.6033791385,49459.7172338372,54843.3192852206,59433.8345726758,52400.2972763835,56854.102653706,59993.0906266559,62918.1461936121,64225.2649049837,..
Fiji,FJI,GDP per capita (current US$),NY.GDP.PCAP.CD,2069.31745471458,2030.24635131517,2248.71419119053,2818.91392042135,3311.15989532504,3627.63285585254,3715.93265705693,4040.15211916504,4167.69493510221,3362.82049454372,3652.53593320954,4371.44738457557,4591.57701506207,4840.72726987242,5605.60914844185,5390.71420703085,5651.27272132772,6101.02388950081,6317.43779853596,6175.87484121767,4881.52606919802
Finland,FIN,GDP per capita (current US$),NY.GDP.PCAP.CD,24285.4668205162,24946.1891891404,26869.6749036293,32855.1326287803,37702.8453762641,39040.2888825052,41188.0936997302,48414.8450929722,53554.0389224673,47293.9928335042,46459.9732548543,51081.9976703127,47710.7902169415,49878.0432444536,50260.2998588958,42784.6983616432,43784.2839622098,46297.4963459994,50013.2942027626,48711.5642079496,49041.3422565659
France,FRA,GDP per capita (current US$),NY.GDP.PCAP.CD,22364.0293943406,22433.5549829528,24177.3355586498,29568.3887998673,33741.2619183406,34760.1850154731,36443.6263055433,41508.4326882318,45334.117956922,41575.4219609625,40638.3352541414,43790.7260166781,40874.7003927338,42592.9353850549,43011.2631028417,36638.184929157,37037.3741861219,38685.2584944953,41526.4146584125,40380.0987725432,38625.0673845578
French Polynesia,PYF,GDP per capita (current US$),NY.GDP.PCAP.CD,14324.1183888279,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gabon,GAB,GDP per capita (current US$),NY.GDP.PCAP.CD,4135.99238007722,3993.03133624881,4141.43436559775,4933.46216999793,5739.61320363785,6891.36192038265,7221.36987650987,8458.3091787108,10254.1719573595,7721.01895290081,8849.32260799167,10809.6849503904,9813.50574650818,9683.58161951252,9663.42411002585,7384.70070393071,6984.41971208387,7230.43491161979,7956.62781558686,7767.01697942954,7005.87909704756
"Gambia, The",GMB,GDP per capita (current US$),NY.GDP.PCAP.CD,594.149388499649,505.421636114705,411.771893943142,335.906216950504,642.756218338464,665.720215700547,662.362877179135,780.381050920518,924.509874593614,833.28136036521,860.636433851486,762.763117720034,742.777628631243,700.516042152833,607.429904651813,660.723571244322,690.780493152792,679.75507172296,732.720727318856,777.815245170251,787.006450894821
Georgia,GEO,GDP per capita (current US$),NY.GDP.PCAP.CD,749.908534993961,801.990413888373,853.516453713318,1010.0079801313,1305.04748557208,1642.76093756395,1996.05712927664,2635.35388202963,3324.73587905411,2822.66743023352,3233.29594347421,4021.74330617286,4421.81824228013,4623.74572473419,4739.18833846421,4014.18594419329,4062.16988757379,4357.00093554628,4722.78778321766,4697.98365238984,4278.86077091661
Germany,DEU,GDP per capita (current US$),NY.GDP.PCAP.CD,23635.9292203977,23607.8828553922,25077.7290759602,30243.5765296979,34044.0536341248,34507.3688142332,36323.4477421822,41587.2128984264,45427.151677489,41485.9016495139,41531.9341978689,46644.776027968,43858.3630551076,46285.7640688407,47959.9932737599,41086.7296737253,42107.5172703074,44442.7718397577,47787.1605074447,46467.5162023856,45723.6441039328
Ghana,GHA,GDP per capita (current US$),NY.GDP.PCAP.CD,258.471039929679,269.014984764581,304.564635977066,367.821362113662,417.508066727662,492.54405617264,913.393849309942,1081.16631826269,1217.06443549146,1077.66205832571,1299.34521164062,1549.46271883345,1587.56093185809,2361.09032361113,1899.66833614134,1705.57508204519,1913.47353585435,2020.68178984221,2194.23247709545,2210.35592258865,2328.53464211079
Gibraltar,GIB,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Greece,GRC,GDP per capita (current US$),NY.GDP.PCAP.CD,12042.9537140472,12538.1788690276,14110.3133652111,18477.5783602862,21955.1041364941,22551.7357667365,24801.1577837357,28827.3263926878,31997.2820241039,29710.970232488,26690.6074159782,25450.5341194438,21915.1913231364,21749.1524824445,21601.7763985974,18050.0976100746,17885.3928086126,18562.2294309576,19765.9964536083,19150.7861964985,17676.1924769339
Greenland,GRL,GDP per capita (current US$),NY.GDP.PCAP.CD,19004.1072910304,19275.4733376066,20652.8783287878,27459.7627839484,32023.4522076237,32489.7819085278,35458.1231210482,39780.9514445753,44367.0556497873,44918.5648770756,43988.3324931946,47186.9814680048,45936.7659516989,47535.5899453685,50484.9275739023,44536.4013080999,48181.874188064,50321.3687543442,54470.9563864255,..,..
Grenada,GRD,GDP per capita (current US$),NY.GDP.PCAP.CD,5056.97725886957,5041.01223518709,5213.79564944542,5682.70537780071,5741.65365795136,6645.98554869724,6658.22358599046,7212.98681909237,7832.34908101916,7290.83493771026,7258.16656084855,7291.74166956273,7444.08907474276,7789.63235505594,8370.04047206067,9096.53865246322,9628.17284331301,10152.8328118872,10486.3775924082,10815.9113560803,9680.17582544907
Guam,GUM,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,21594.0396887506,22628.278691123,24472.7820157628,26596.2147898438,26713.0583867531,27680.5499597099,29288.7818557946,30320.538585209,31040.0842955613,31210.4702861795,32908.3067691731,33656.4535735436,34843.2055749129,35829.2503598989,36214.0069224538,36601.9198811792,36502.3828195693,37723.7813443319,..
Guatemala,GTM,GDP per capita (current US$),NY.GDP.PCAP.CD,1664.29895827045,1550.36036555447,1682.99450068936,1737.87928692973,1859.098363351,2068.50012859333,2251.08796275499,2490.74912665208,2802.46196190125,2651.81712283814,2852.54732650116,3228.0457411296,3355.03691881272,3522.77370621475,3779.64233613025,3994.63691288475,4173.30166619474,4454.04814983548,4478.42464550944,4638.63494319511,4603.33961670975
Guinea,GIN,GDP per capita (current US$),NY.GDP.PCAP.CD,363.482279266615,336.154020658897,343.602631207699,393.739689850048,407.300975937447,322.415540033465,453.403713311328,659.992930974615,715.096526700401,674.085482595431,672.424930360214,651.136113367479,717.050535938187,769.003166698026,787.238564407376,769.255475433161,732.291511901218,855.575270552367,955.11128113689,1058.14336817318,1194.03786469464
Guinea-Bissau,GNB,GDP per capita (current US$),NY.GDP.PCAP.CD,308.910318401872,319.957449358104,333.058579332506,372.056194872066,405.075118373342,436.475220248958,430.003940275091,493.721993219248,599.995237190988,559.414570857329,558.174668134758,703.66056725746,616.37566403413,634.662039138969,623.313091387687,603.399381547733,661.457838679603,738.549944890782,802.767385116156,749.453747028806,727.520171719562
Guyana,GUY,GDP per capita (current US$),NY.GDP.PCAP.CD,954.400318095334,955.665380611907,974.949193282042,997.211372858551,1056.42388561094,1105.50682477118,3188.67316017476,3658.47697115519,4050.78821296,4233.76442002944,4580.69913571388,4908.56701446734,5378.81196969065,5489.14275846729,5407.15371140235,5576.82607039747,5811.39792362577,6124.95367005177,6145.81874291394,6609.51043084801,6955.93921717789
Haiti,HTI,GDP per capita (current US$),NY.GDP.PCAP.CD,811.53435768522,739.348190953265,697.597062959896,561.817691276071,663.794329454767,766.691975525625,792.826010652595,981.110514590081,1076.70244738279,1150.21108892273,1172.09901454836,1287.95405805707,1337.33647468866,1393.95608501371,1402.1002886364,1389.11977926485,1265.9869321522,1294.23962819616,1435.35085222052,1272.49069871548,1176.75581952799
Honduras,HND,GDP per capita (current US$),NY.GDP.PCAP.CD,1093.10810013815,1133.18637171644,1134.06444483715,1158.17808340909,1217.81802119982,1308.09196975644,1430.05761350212,1583.04745080536,1739.35337734076,1789.70555323308,1904.34715184132,2088.3155465311,2144.34236301027,2102.59244935157,2206.05439745471,2302.20441093316,2342.58490388004,2453.72711527978,2510.32294304191,2574.35675105143,2405.73284775141
"Hong Kong SAR, China",HKG,GDP per capita (current US$),NY.GDP.PCAP.CD,25756.6637783278,25230.2163329516,24665.8899982779,23977.0194516698,24928.1003722551,26649.750801707,28224.2150609389,30594.0178410231,31515.6627713018,30697.340383517,32549.998231121,35142.4879344543,36730.8767001128,38403.7777145477,40315.2855640552,42431.8882817277,43731.1068245299,46165.8565115953,48542.6818699161,48354.473367413,46323.8634424384
Hungary,HUN,GDP per capita (current US$),NY.GDP.PCAP.CD,4624.28165670295,5276.03318905496,6655.33300865319,8421.10331316153,10285.7936270098,11200.5769496264,11475.8227057093,13918.9601910137,15753.4732840195,13046.4810081848,13191.6212644696,14216.1656114334,12950.6865153085,13687.5140593304,14267.0121547683,12706.8912148924,13090.5067287853,14605.8543453283,16411.4411105738,16733.3221691387,15899.1482797158
Iceland,ISL,GDP per capita (current US$),NY.GDP.PCAP.CD,32096.3722613695,28897.4439396908,32409.2161491753,39476.6978486684,47334.9306537723,56794.8501588953,57492.9342498703,69495.7267376825,56943.3704468563,41301.273219718,43237.0729488958,47714.5922308485,45995.5478789467,49804.9829978371,54576.7448146565,52951.6815110898,61987.9263620283,72010.1490316258,74348.3622846255,68883.1487741776,59260.8871381682
India,IND,GDP per capita (current US$),NY.GDP.PCAP.CD,443.314193811316,451.572997293746,470.986786810734,546.726613494985,627.774241726543,714.8610153644,806.753280628799,1028.33477194577,998.522341514181,1101.96083821252,1357.5637268318,1458.10406619626,1443.88243476181,1449.61045069632,1573.88564183014,1605.60544457045,1732.55424231697,1980.66701982813,1996.91508739755,2100.75146060783,1900.70680971528
Indonesia,IDN,GDP per capita (current US$),NY.GDP.PCAP.CD,780.19020467518,748.257608719846,900.177588137897,1065.6485199064,1150.26136651088,1263.28733171098,1589.80148866142,1860.00281113287,2166.85423141608,2261.24730903274,3122.36267319362,3643.04717619274,3694.35933980214,3623.92724054274,3491.63749125449,3331.69511469189,3562.81633352183,3837.57802362633,3893.85957814877,4135.20153132694,3869.58842704537
"Iran, Islamic Rep.",IRN,GDP per capita (current US$),NY.GDP.PCAP.CD,1670.0096735653,1909.41230644823,1911.67864944298,2253.93583450566,2756.19882213993,3246.05112244352,3774.35805548168,4904.6661830977,5717.31414752978,5709.94829332501,6599.66093791004,7781.40580096573,7927.84490768322,6018.32289953548,5585.52560393247,4904.32731485169,5253.42656033356,5520.31478213998,3598.48345396129,3114.62275284063,2282.55186460415
Iraq,IRQ,GDP per capita (current US$),NY.GDP.PCAP.CD,2058.26440082449,1494.38880236281,1320.73470598956,854.825280833723,1391.96348940291,1855.52234835917,2373.20944765192,3182.8413509962,4636.63932484705,3853.82862013793,4657.28026921588,6045.4945669195,6836.07399513338,7076.55226525188,6637.68437454551,4688.31801743466,4550.65863784829,5076.69079455993,5523.07837548534,5658.49226654047,4157.48449469489
Ireland,IRL,GDP per capita (current US$),NY.GDP.PCAP.CD,26246.1688150129,28239.5966133806,32540.2632432601,41100.6595446886,47644.9320935599,50891.3480877563,54283.0647249869,61337.1796201595,61213.3065219911,52008.72824346,48698.1653176731,51886.5084852792,48914.6175297166,51577.279358775,55586.9625976761,62000.1188069238,62993.7450967453,70413.1218331383,79297.729203754,80778.8296145658,83812.8029661508
Isle of Man,IMN,GDP per capita (current US$),NY.GDP.PCAP.CD,20322.6820152294,21351.116935905,24864.4362949409,29522.2777941644,35494.6673353434,37766.6795361987,42107.8372346818,54196.3017277391,70986.3013336808,65029.0197548044,69767.343364103,77349.2252431953,79148.3322507324,83357.1326843437,92334.6463139171,85126.9704694293,82197.12677026,83477.834285154,89112.6677158571,..,..
Israel,ISR,GDP per capita (current US$),NY.GDP.PCAP.CD,21101.1801015966,20353.6219858078,18479.7013853992,19033.7561586426,19933.6424695535,20585.6374839494,21854.8778858293,24939.4617976924,29599.7830138211,27719.7949874132,30694.1676766923,33610.6940289761,32510.3452959596,36316.4783735865,37738.4160702766,35813.7134069142,37282.5305590856,40474.6681292998,41704.8285653125,43588.713153649,43610.5203308148
Italy,ITA,GDP per capita (current US$),NY.GDP.PCAP.CD,20087.5919858794,20483.2159949974,22270.1441234282,27465.6752987224,31259.7164954309,32043.1403684119,33501.6581673044,37822.6652377427,40778.3427367209,37079.7586704546,36000.5201179254,38599.0622070322,35053.5262442572,35549.9746972954,35518.4152916749,30230.2263021296,30939.7142462298,32326.6742113994,34608.6756017054,33566.7873041609,31676.2020987349
Jamaica,JAM,GDP per capita (current US$),NY.GDP.PCAP.CD,3392.12387809462,3437.65551653148,3609.20333117426,3480.5116649541,3733.7986713285,4103.6016371324,4331.29205282124,4623.74789719712,4928.12640901515,4335.17841077413,4704.04775962425,5111.46598710697,5209.85926362567,4989.73408891012,4834.28400949801,4907.927415189,4843.74989999401,5070.0995030616,5359.99378939638,5369.4983713849,4664.52915035973
Japan,JPN,GDP per capita (current US$),NY.GDP.PCAP.CD,38532.0408752935,33846.4656414342,32289.3505360726,34808.3909176613,37688.7223359406,37217.648727917,35433.988963743,35275.2284312667,39339.2975731826,40855.1756354596,44507.6763859172,48167.9972684965,48603.4766497749,40454.4474578903,38109.4121125573,34524.4698609337,38761.8181501925,38386.5111457057,39159.4235633952,40113.0609702277,..
Jordan,JOR,GDP per capita (current US$),NY.GDP.PCAP.CD,1651.6217976912,1720.36142731527,1802.05506415969,1876.25933833432,2044.96372271857,2183.39464250953,2513.02873201623,2735.37876694903,3455.76995322946,3559.69210151978,3736.64546207921,3852.89002548782,3910.34689406377,4044.42686891185,4131.44735046027,4164.10876894014,4175.35660192301,4231.51827999134,4308.1510738997,4405.48710929391,4282.76582261085
Kazakhstan,KAZ,GDP per capita (current US$),NY.GDP.PCAP.CD,1229.00124667231,1490.92708987166,1658.03078544636,2068.12397936842,2874.28848272999,3771.27895733845,5291.57530451457,6771.41479681885,8458.01715432982,7165.22317483703,9070.48825285747,11634.0012021103,12386.6992652963,13890.6309562926,12807.2606866152,10510.7718884149,7714.84184376024,9247.58133129626,9812.62637077396,9812.5958082732,9055.74500903002
Kenya,KEN,GDP per capita (current US$),NY.GDP.PCAP.CD,397.482658777519,395.329471608887,389.542630201236,429.787818950371,451.668766613608,511.616394301253,685.954422921829,825.666554958746,902.06995780481,905.131653352153,951.687779975318,971.633036511422,1136.86989308435,1210.38543482726,1315.80222496925,1336.88326508851,1410.53202527561,1572.34573373101,1708.00142830255,1816.54712375218,1838.20996794042
Kiribati,KIR,GDP per capita (current US$),NY.GDP.PCAP.CD,796.803203566513,735.069106401359,826.916865314112,1015.6670058538,1131.15250359655,1214.63560321853,1168.47330173558,1374.39519895558,1428.13497671411,1312.02500072452,1516.76766004642,1734.90239727549,1788.69039384231,1715.8130414831,1642.82266908029,1542.61696824336,1584.73702805528,1640.57195968174,1698.32958680978,1655.05069337521,1670.82469059412
"Korea, Dem. People's Rep.",PRK,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Korea, Rep.",KOR,GDP per capita (current US$),NY.GDP.PCAP.CD,12256.9935679503,11561.2483689073,13165.0657360554,14672.8574703505,16496.1200942502,19402.5026259549,21743.4774514254,24086.4104391677,21350.427979823,19143.8516053025,23087.2256438476,25096.2638838239,25466.7605170594,27182.7343101936,29249.5752209742,28732.2310762599,29288.8704389833,31616.8434004683,33422.9442100836,31846.2182324258,31489.1226973168
Kosovo,XKX,GDP per capita (current US$),NY.GDP.PCAP.CD,1087.76240120887,1490.36103250226,1413.53258703188,1638.10473921653,2086.53732547162,2147.46427105376,2237.12659780918,2685.98622183949,3254.82026926105,3209.69410857047,3286.55744309904,3741.87505207304,3596.80465465781,3891.26636343866,4080.33071724595,3603.02550073134,3780.00368867233,4045.61420880757,4419.91432698449,4445.89070247935,4287.20090326802
Kuwait,KWT,GDP per capita (current US$),NY.GDP.PCAP.CD,18440.3785212446,16587.2486486214,17846.3761640299,22148.378150112,27011.6539985998,35591.0371337921,42781.5647521665,45782.1485715013,55494.9300965412,37561.7259257377,38577.4982788212,48631.7834045849,51979.1206895335,49388.0533799687,44062.3409134598,29869.552753237,27653.1576200281,29759.4674424751,33399.060475851,32373.2511149607,..
Kyrgyz Republic,KGZ,GDP per capita (current US$),NY.GDP.PCAP.CD,279.619569260939,308.409611591149,321.727033227846,380.506432394744,433.234976590867,476.552129968975,543.110702403072,721.768690838857,966.393627185372,871.224389337854,880.037775119109,1123.8831680627,1177.97473487848,1282.43716202467,1279.76978265986,1121.08283510739,1120.66651300848,1242.76964282023,1308.13977921849,1374.03113639092,1173.61135576213
Lao PDR,LAO,GDP per capita (current US$),NY.GDP.PCAP.CD,325.186937142965,326.941786715295,320.061459657186,362.821413486106,417.929168487738,475.610796203932,590.632606321619,710.344576075256,900.322182853581,948.654240859712,1140.59865722652,1378.36201638757,1581.39613965165,1825.66567150301,1998.3331079631,2134.71306235123,2308.79980768962,2423.84759760338,2542.48976862177,2544.95255026876,2630.20377393196
Latvia,LVA,GDP per capita (current US$),NY.GDP.PCAP.CD,3357.58643573855,3573.30272898806,4131.80000191364,5135.3529249599,6363.7233869209,7575.18339323919,9699.72166234066,14091.0476501135,16422.1119788425,12288.2138312435,11379.7980636181,13776.0887766199,13923.4739800663,15122.7352781866,15713.536972819,13774.6052739114,14315.7928949778,15643.485634322,17849.5592976346,17794.4786167812,17619.9523907399
Lebanon,LBN,GDP per capita (current US$),NY.GDP.PCAP.CD,4491.64193430433,4422.38929245061,4579.45959271967,4576.38761739193,4630.79058524604,4575.10745896031,4626.85300341662,5207.79272300926,6111.32728102035,7354.95360478492,7761.64148945415,7675.30893971499,7952.15123928179,7933.2332493476,7687.93051905549,7644.54514657966,7626.30019562992,7792.5988604995,8012.53923684943,7583.69914645363,4891.00147031944
Lesotho,LSO,GDP per capita (current US$),NY.GDP.PCAP.CD,436.488137266071,405.605712148955,382.189608635899,573.651778082285,753.375904380843,842.812630961302,904.606129755869,846.542320764829,889.134285513762,874.729860474201,1119.84364083093,1287.26953644869,1229.63623247423,1166.9117557183,1194.5756269342,1146.06468787308,1018.93109291945,1102.94441037887,1192.4843195181,1113.37214033581,861.014548091526
Liberia,LBR,GDP per capita (current US$),NY.GDP.PCAP.CD,306.833864207408,306.710251570113,306.473939631577,243.089577534363,286.064725253488,294.893220066163,336.11567425435,396.601761281558,478.399540115575,470.948121388477,513.44556667507,596.89663532503,657.935779084461,721.929545608081,721.182298552956,710.384016560869,714.623392230031,698.702358713664,677.322319098497,621.892953622715,583.271727316711
Libya,LBY,GDP per capita (current US$),NY.GDP.PCAP.CD,7142.77178555264,6266.4898210897,3703.04295219909,4673.14557574043,5800.58882597707,8163.00937006792,9336.35349807157,11300.1932349905,14382.5952856913,10275.261539034,12064.7729057622,5554.18005326459,13025.2793212496,10363.8042471988,6466.90823717602,4337.91913919348,4035.19680169994,5756.69932474775,7877.12460954542,7685.94813248318,3699.22862081017
Liechtenstein,LIE,GDP per capita (current US$),NY.GDP.PCAP.CD,74853.938729354,74287.4133739546,79345.7524725702,89859.8653728723,100289.243002178,105399.260494824,114374.246536419,130655.636959737,143264.059432586,126096.610425402,141192.534673018,158130.45751887,149010.224898665,173030.208279363,178864.851913785,167313.266280449,165642.386275555,171253.964253797,180366.715197575,..,..
Lithuania,LTU,GDP per capita (current US$),NY.GDP.PCAP.CD,3293.22997867086,3525.79363185461,4141.59270180102,5499.42898911387,6700.32719189382,7854.76527867855,9230.70798102521,12285.4470537014,14944.996652175,11820.7761591359,11987.508411647,14376.9478643932,14367.709424872,15729.6524666512,16551.018202078,14258.2293345128,14998.1250595137,16843.699654691,19166.812272892,19555.2110652539,19997.5925262112
Luxembourg,LUX,GDP per capita (current US$),NY.GDP.PCAP.CD,48735.995492187,48179.4208526047,52930.6411522641,65445.8850307407,75716.3510789884,80289.696409954,89739.7116961301,106018.492790674,114293.84332087,103198.669312625,104965.306078267,115761.507705096,106749.013622989,113625.13289956,118823.648368575,101376.496574339,104278.390971905,107361.306947271,116597.295637954,114685.168424149,115873.602630203
"Macao SAR, China",MAC,GDP per capita (current US$),NY.GDP.PCAP.CD,15835.9910148095,15665.2979678214,16424.9321125729,17921.1045739797,22568.3101742114,25183.132681202,30121.5604253322,36550.5051618973,40810.8280358493,41010.0682589849,52473.1909904323,66891.2819664822,76572.1517871286,89260.7571041005,93022.8751422537,74839.3320403144,73569.4336917492,81044.8899769759,87554.7138573949,86117.6554287201,..
Madagascar,MDG,GDP per capita (current US$),NY.GDP.PCAP.CD,293.607157402594,334.441617716753,319.216378750957,368.797236936755,284.48772631736,319.537475081164,338.751198261085,438.65551579131,536.351379012958,467.539800351514,471.959197029823,531.265498542052,518.15295430212,541.06605856927,530.861120641159,467.23555367358,475.955608372416,515.293309281062,518.401122965529,526.224572187396,495.490400891458
Malawi,MWI,GDP per capita (current US$),NY.GDP.PCAP.CD,156.385816790286,150.148942630026,298.433410422534,267.399011935959,282.567107568989,289.555214787188,308.163618229107,332.259094554424,387.60572119129,438.211856815356,478.668688469613,534.951050199388,391.561705197224,348.429873679261,371.269521706741,380.596987683774,315.777987100071,497.310409707697,535.351345663708,583.110203584039,625.29412916014
Malaysia,MYS,GDP per capita (current US$),NY.GDP.PCAP.CD,4043.66292312877,3913.42938647946,4165.72610363859,4461.84732546759,4952.21395799046,5587.02477972975,6209.12616705899,7243.45680069813,8474.58776222379,7292.4949731478,9040.56849464524,10399.3702125714,10817.4317100783,10970.1042996033,11319.0619448482,9955.24272167626,9817.78709031009,10259.3048064811,11377.6542013813,11414.2026894664,10401.7940137994
Maldives,MDV,GDP per capita (current US$),NY.GDP.PCAP.CD,2234.59586137462,3039.30277623858,3049.20798137227,3476.00627289952,3941.43113584887,3640.0121322011,4809.93374014089,5574.40198148264,6614.23617985838,6636.54387067016,7076.73982087196,7291.46596660877,7265.72339947372,7928.47644265061,8499.30714783649,9033.45972427115,9209.39966526025,9577.70237570034,10276.7733887971,10626.4333466909,7455.85572772295
Mali,MLI,GDP per capita (current US$),NY.GDP.PCAP.CD,270.542997870826,307.705825797048,336.417187313256,393.406772956044,440.958449506518,489.022820909143,523.043008265274,597.479838805985,697.087868500301,701.712040297053,710.274249372168,837.605820999201,778.625269510972,805.03397960822,848.279042956769,751.47288662264,780.723569528087,830.021515346886,894.804776510366,879.122775162059,858.915805496235
